"uniprot_ac",entrez_id,uniprot_ac_reviewed
"I3L460",55114,0
"I3L4D6",6345,0
"I3L2R5",23399,0
"J3QRI2",11325,0
"J3QR83",9776,0
"J3QR32",55731,0
"J3QRQ9",92521,0
"J3QR87",9618,0
"J3QS60",22899,0
"K7EM88",124402,0
"K7EMY3",26038,0
"U3KQ98",170463,0
"X6RL45",113622,0
"X6RF05",84899,0
"X6RGR3",23348,0
"C9J5B6",51011,0
"C9JCE0",27125,0
"C9J686",3554,0
"C9JP03",122060,0
"C9JED5",9988,0
"C9JZJ1",9262,0
"C9J2S2",389073,0
"C9JHP3",54880,0
"C9J7K7",64101,0
"C9JRV5",93979,0
"H7BXK5",29994,0
"C9IYH4",699,0
"C9IZX9",26130,0
"C9J649",26586,0
"C9JFM7",339122,0
"C9JC06",284071,0
"C9JJG6",55152,0
"C9J5X5",115330,0
"D6RCA7",133923,0
"D6RCE3",57179,0
"D6RFI2",90288,0
"D6RA76",56650,0
"D6RAW8",658,0
"E2QRN4",284695,0
"E5RJ27",7163,0
"A0A0A0MRW2",203259,0
"A0A0A0MRB5",8567,0
"E7EQ59",862,0
"E7EMB8",26469,0
"A0A0A0MRP4",148581,0
"E5RJM2",5127,0
"E5RJ32",862,0
"E9PIX9",54973,0
"E9PK51",55366,0
"E7ETR1",79012,0
"E9PLT5",257106,0
"E9PLP7",79053,0
"E9PN51",4728,0
"E9PQI5",29082,0
"E9PM66",1936,0
"E9PPR1",1936,0
"E9PI65",3312,0
"E9PFX6",9162,0
"E9PJT6",29015,0
"E9PSG8",84875,0
"F2Z2J8",81602,0
"E9PLJ3",1072,0
"E9PRZ0",5606,0
"F5GWF3",51279,0
"F5H047",79869,0
"F5GXU1",3939,0
"F5H815",10526,0
"F5H0U3",80975,0
"F5H480",920,0
"F8VZR4",5939,0
"F5GX19",55004,0
"F8WDA6",136242,0
"F8WBB1",3329,0
"F8WBD0",51714,0
"F8WC71",57060,0
"Q5SVS2",6468,0
"F8VRL2",29127,0
"Q5T097",7402,0
"Q5TGA6",149840,0
"Q5TCC6",3376,0
"F6WSM2",25792,0
"J3KTF1",10525,0
"Q5VZR0",152007,0
"Q5QP22",9584,0
"A6NKZ9",7073,0
"E5RFL0",11282,0
"E5RFF4",284,0
"V9GYU5",60528,0
"E5RG12",10656,0
"V9GY54",50717,0
"B5MBX2",6948,0
"B8ZZZ9",80705,0
"B8ZZ48",9486,0
"C9JW67",26010,0
"E5RHH5",10987,0
"V9GYX6",8438,0
"C9J880",55830,0
"C9J650",6447,0
"E5RHX8",56943,0
"C9JDJ7",23350,0
"C9JM13",7781,0
"C9JLI4",114805,0
"C9JZI6",79800,0
"C9J6N9",7353,0
"C9K0P9",1857,0
"D6RE09",6738,0
"D6RCT5",79725,0
"D6R9J3",9887,0
"H7BXM4",1285,0
"H9KV89",284370,0
"A0A0A0MR36",4645,0
"A0A0A0MRX1",1993,0
"A0A0A0MSC8",6586,0
"D6RF95",2182,0
"D6RG28",3575,0
"A0A0A0MRZ3",25854,0
"E7ENL8",8874,0
"E7ESE9",51481,0
"E5RIL8",169270,0
"E9PI18",27314,0
"E9PNK8",255631,0
"E9PJD2",51727,0
"E9PS26",55343,0
"E9PJT7",84364,0
"E9PQ95",54904,0
"E9PMC7",6484,0
"B1AP46",54536,0
"F2Z2J7",79739,0
"E9PSE0",8569,0
"E9PS47",81490,0
"F5H8G1",10809,0
"J3KR68",51193,0
"J3KRI5",1006,0
"J3KSA0",3965,0
"F5GXT8",56616,0
"F5H3U9",55110,0
"J3KSW5",80205,0
"J3KRF9",57335,0
"M0QZM6",83596,0
"M0R244",3249,0
"S4R3Q0",9802,0
"E9PG22",79598,0
"E5RGF7",2568,0
"E5RFD8",26986,0
"E5RGT6",89848,0
"V9GYV2",3780,0
"E5RH24",26986,0
"B5MBY2",1607,0
"E5RHQ3",84955,0
"C9J5C4",1360,0
"C9IZ83",27000,0
"C9J164",65059,0
"C9JFL7",55536,0
"C9JQU9",7360,0
"C9JQR6",5754,0
"C9J919",9878,0
"C9J7H8",3945,0
"C9JG41",81618,0
"C9JQA6",163059,0
"C9JKI7",8379,0
"C9J3N8",3315,0
"D6RDZ6",1182,0
"D6R9L5",7913,0
"D6RE65",814,0
"D6R9V1",51523,0
"H9KV60",158511,0
"H7BXM8",83787,0
"C9IZW4",672,0
"E5RIJ8",3200,0
"E7EQV3",26986,0
"E7EWK4",3843,0
"E7EMS9",28969,0
"E9PJV8",1936,0
"E9PLB3",28970,0
"A0A0A0MTK1",10520,0
"E9PJW0",114908,0
"E9PS88",55346,0
"A2AAY8",3119,0
"B0QYY4",23543,0
"E9PRJ2",221120,0
"E9PLN3",114879,0
"E9PM32",6764,0
"A0A0A0MRE6",22911,0
"E9PQF2",10072,0
"E9PNE4",79600,0
"E9PHP2",2678,0
"E9PEP7",7543,0
"F6UGJ8",79033,0
"F6WU08",3111,0
"B1AHC6",112885,0
"E9PLZ2",1717,0
"E9PI45",81611,0
"F8W7H1",200150,0
"A2AAZ2",56658,0
"F8VVD3",114882,0
"F8WE35",55729,0
"F8VYL4",7050,0
"F8VUY0",7050,0
"E9PNH5",84285,0
"F8WDW2",11055,0
"G3V4S5",5687,0
"G3V2T8",161145,0
"Q5TIJ2",57645,0
"G3V5K4",90050,0
"G8JLI2",55010,0
"H0Y8K9",57728,0
"H0Y9P9",79644,0
"H0YBT7",3299,0
"H0YFB2",8604,0
"H0YBT1",9530,0
"H0YEI4",2907,0
"H0YMG5",5875,0
"H0YHZ2",55716,0
"H0YKT0",4122,0
"H0YL28",321,0
"H0Y9I6",55764,0
"H0YI98",10540,0
"H0YMG4",55072,0
"H0YGL6",5870,0
"H3BNJ0",101060521,0
"H3BNJ0",55718,0
"H0Y9T2",256076,0
"H3BNU6",55815,0
"H3BR87",90850,0
"H0YNL4",58508,0
"H7C128",10902,0
"H3BRE7",2806,0
"H0YAV2",57222,0
"H3BU16",90861,0
"H7BYK6",2017,0
"H7C0H1",9355,0
"H7C4V1",152405,0
"H3BU69",1445,0
"H7C0F5",6535,0
"I3L1T5",100529144,0
"I3L1T5",79585,0
"I3L2W9",1856,0
"B8ZZ81",8540,0
"E5RHS2",79744,0
"V9GZ11",375757,0
"C9J4X8",91404,0
"C9IYL4",2960,0
"C9JUV4",25851,0
"C9JUV0",84765,0
"C9JRF8",9595,0
"C9JGN4",54815,0
"C9JJT2",6450,0
"C9JUW7",151647,0
"C9JF76",5378,0
"C9JVK7",6480,0
"C9J4U8",79674,0
"D6R9M6",10463,0
"D6RAR4",3083,0
"C9J6C9",2571,0
"D6RAD8",6047,0
"D6RGJ2",79155,0
"D6RBE3",134145,0
"A0A0A0MR57",162962,0
"D6RAZ0",142678,0
"D6RHY1",167127,0
"E5RK96",8749,0
"E5RID7",83940,0
"E7EWT0",550631,0
"E7EWF4",2264,0
"E9PK23",59307,0
"E9PLK3",9520,0
"E9PRA6",84689,0
"E9PPR7",56947,0
"E9PD35",2324,0
"E9PRT5",25839,0
"E9PMA9",6050,0
"H3BNR9",348174,0
"E7EUD1",5468,0
"A6PVC0",11119,0
"J3KRL8",9842,0
"J3KR45",10407,0
"J3KR45",653423,0
"F2Z2H9",5590,0
"F5GZT7",5498,0
"J3KQ45",10618,0
"F5H4I5",81618,0
"F5GYI0",220074,0
"F5H5P8",5138,0
"F5H1N2",9066,0
"F5GY79",5777,0
"F5H005",51347,0
"F8VX07",1431,0
"F6T2Q8",3134,0
"F8WE25",374977,0
"F8VZ02",26010,0
"J3KSA5",2873,0
"F8VWK9",4940,0
"F8W754",6623,0
"F8WD82",6332,0
"Q5JZ07",9843,0
"Q5SQP8",1488,0
"Q5T409",27185,0
"G3V253",55148,0
"G3V4Z1",8816,0
"G3V3K3",5693,0
"G3V2G3",55148,0
"G3V4I4",122773,0
"B1AP61",387680,0
"H0Y6S1",10389,0
"H0YAH1",9464,0
"H0Y8T5",8714,0
"H0YLG5",55177,0
"H0YFM2",5134,0
"H0YBU2",10156,0
"H0YHV5",4141,0
"H0YGM1",84166,0
"H0YF37",64787,0
"H0YBS3",54928,0
"H3BP72",9688,0
"H3BPH8",65009,0
"H3BSE0",84993,0
"H3BTY6",6687,0
"H3BTU1",3801,0
"H7C190",79083,0
"H7C0I7",4052,0
"H7C3E3",58498,0
"H3BU04",54962,0
"H7C5V8",4297,0
"H3BV01",9785,0
"H3BV55",5373,0
"H7C150",9736,0
"H7C3Y1",57110,0
"J3QL71",90507,0
"K7ELT1",51,0
"K7EM30",79958,0
"K7EJN3",23295,0
"K7ER17",57153,0
"K7EJK1",2670,0
"K7ENL1",2068,0
"M0R008",26993,0
"M0R204",92799,0
"A6NHU4",1645,0
"A6NIZ0",81565,0
"A8MZ31",4133,0
"E5RFG1",55322,0
"E5RFS3",11282,0
"V9GYR3",2914,0
"C9J7M8",129685,0
"C9J872",7029,0
"C9JIN3",2257,0
"C9JJ71",79691,0
"C9JSN9",686,0
"C9JQ68",55904,0
"C9JVZ1",51564,0
"C9JZH6",51692,0
"C9JNQ4",7068,0
"C9JY01",6745,0
"C9J4Q3",51678,0
"C9J8L0",55536,0
"C9JFM4",6480,0
"H7BXP3",136051,0
"C9K0I4",757,0
"E5RI21",55246,0
"E5RHD6",9337,0
"C9J3C8",55069,0
"D6RAL6",79668,0
"D6RCS7",202052,0
"D6R9W6",55132,0
"D6RA09",153562,0
"E5RHT6",55738,0
"D6RGY4",5188,0
"D6R9Z7",1350,0
"E7ER42",419,0
"H3BQR7",1198,0
"E5RK80",55806,0
"H7C448",246269,0
"E7EMS3",7982,0
"B1AMF1",118424,0
"H7C0T1",84310,0
"F5H8H3",10809,0
"F5H6G4",64777,0
"F8VZX9",10988,0
"F8WBG5",10279,0
"F8WBF4",757,0
"F8WET9",23433,0
"J3KQ66",5649,0
"J3KQI6",64220,0
"F8WCW1",10651,0
"G3V2Z3",161394,0
"G3V5I3",12,0
"F8W9L0",3091,0
"H0YAP6",4017,0
"H0Y4W4",4794,0
"H0YCL7",83875,0
"H0Y8U9",3101,0
"H0YBM7",23367,0
"H0YHG7",27289,0
"H0Y5M6",23683,0
"H0Y7H7",9732,0
"H0YLW8",9051,0
"H0YNV9",161835,0
"H0YE91",1117,0
"H0YK34",1138,0
"H0YJ55",51382,0
"H0YEA6",113115,0
"H0YJC0",5706,0
"H3BPW9",80153,0
"H3BQX7",11273,0
"H3BVA4",26263,0
"H7C4H7",211,0
"H3BQN3",6123,0
"H3BMT2",11057,0
"H7C4T5",4154,0
"H7C4V6",55830,0
"H3BR83",4775,0
"H3BTH3",6137,0
"H0YGE9",4074,0
"H7C5I3",5778,0
"H7C599",11343,0
"H7C0D5",84272,0
"H7BZV2",79846,0
"I3L1U8",29,0
"I3L1W7",204474,0
"I3L1Z3",2975,0
"J3QKL0",284004,0
"J3QR71",1819,0
"J3QKU4",92335,0
"K7EJ95",6861,0
"K7EJZ3",2696,0
"K7EK08",9811,0
"K7ENT9",10052,0
"K7EPC4",2648,0
"K7EP38",1455,0
"K7ER76",284067,0
"K7EP04",126393,0
"J3QQZ8",11201,0
"K7ESG0",83546,0
"K7EJU4",7773,0
"M0QXT6",4818,0
"M0QYZ7",1725,0
"M0QY31",5672,0
"M0R000",11284,0
"E7EMT6",10010,0
"E7EW87",8972,0
"A0A0A0MSD2",151393,0
"E9PJB9",51071,0
"E9PID8",1478,0
"E9PLA1",1936,0
"E9PJT9",120227,0
"E9PS11",10897,0
"E9PIJ2",284613,0
"E9PR30",2197,0
"E9PLR9",254359,0
"H9KVA2",7140,0
"F2Z3K0",54536,0
"F5GWU4",8120,0
"F5GYZ0",3821,0
"F5H055",149076,0
"F5GZ83",23345,0
"F5H6W6",26230,0
"F5GYJ3",51195,0
"F6RWC2",56948,0
"F5GX72",221074,0
"F8VPB4",79794,0
"F8VSD7",160419,0
"F8VVN2",79794,0
"F8W816",1549,0
"F8W0S2",359,0
"F8WBP8",10574,0
"F8WDP1",25771,0
"F8WF09",100289678,0
"F8WCY1",93109,0
"J3KRT3",201456,0
"F8VWV6",25946,0
"J3KTL4",5198,0
"Q5JZB8",474343,0
"Q5TG36",55929,0
"J3KTM9",3837,0
"F8WEW0",10486,0
"L7N2F3",83608,0
"F8WC32",54165,0
"F8VTR5",50863,0
"F8W9U0",1838,0
"G3V498",1743,0
"G3V3F0",1743,0
"G3V336",55148,0
"G8JLE9",2332,0
"H0Y482",2036,0
"H0Y6S0",55761,0
"H0Y7T7",53353,0
"H0YA78",202052,0
"H0YEP0",10524,0
"H0YFZ7",89849,0
"H0Y975",473,0
"H0YCM2",84909,0
"H0YGW5",4040,0
"H0YL99",64963,0
"H0YBV3",79573,0
"H0YG25",2120,0
"H0YMI8",7187,0
"H0YJ53",7011,0
"H0YM90",4916,0
"H0YFI8",148137,0
"H0Y3Q4",346007,0
"Q5SVK0",3778,0
"H0YKL0",10363,0
"H3BM38",8773,0
"H7C2L9",54467,0
"H3BRD7",124491,0
"Q5TAE8",56605,0
"H7C2V1",8985,0
"H7C498",4780,0
"H7C440",129563,0
"H3BPZ7",1535,0
"J3QL28",26502,0
"J3QSH6",5198,0
"K7EPF2",9842,0
"K7EKR9",125950,0
"K7EPV9",7171,0
"K7EMC0",26038,0
"K7ER90",8666,0
"K7EQW7",55205,0
"K7EQB9",10498,0
"J9JIF5",80319,0
"M0QYD0",84167,0
"M0QZ22",55095,0
"S4R3N1",100529241,0
"B5MCW5",266747,0
"B5MC64",196074,0
"C9J4S8",26261,0
"C9J408",8837,0
"C9J524",84698,0
"C9J1W3",5926,0
"C9JIC2",64288,0
"C9JEJ8",3069,0
"C9J875",3843,0
"C9JUE5",25948,0
"C9JNT2",1161,0
"C9JNK6",10651,0
"C9JMM0",11335,0
"C9JTB1",136895,0
"C9JPZ9",2202,0
"C9JYI4",3836,0
"C9JBH3",64288,0
"H7BXS4",816,0
"C9JW55",8260,0
"H7BXH2",55291,0
"E5RHR0",7288,0
"D6RAC6",285550,0
"D6RAJ9",79925,0
"D6REC1",9627,0
"D6RA14",7294,0
"D6RFH4",80777,0
"D6RBK3",202018,0
"D6RAF2",167153,0
"D6RF18",79625,0
"E5RHL2",2185,0
"D6REX4",2729,0
"E5RHW6",3950,0
"E5RKA2",3937,0
"E7EQN8",7294,0
"E5RJV2",5520,0
"E7EV41",6546,0
"E7ER40",23469,0
"E9PCN4",2121,0
"E9PPJ1",57082,0
"E9PR81",29907,0
"E9PR16",23279,0
"E9PR03",3665,0
"E9PJX3",149095,0
"A0A0A0MRP8",23176,0
"E9PL53",113174,0
"F2Z2I8",30968,0
"E9PS35",115752,0
"J3KP27",51399,0
"J3QT25",51259,0
"V9GYP8",54929,0
"E5RH22",649,0
"B9A023",9470,0
"C9J081",8653,0
"C9J0A7",25978,0
"C9JMV0",26074,0
"C9J1M7",130026,0
"C9J9H9",51619,0
"C9JXK9",4026,0
"C9JV55",8269,0
"C9JR02",10181,0
"C9J3B7",7454,0
"C9JT43",2571,0
"C9IZN5",4698,0
"H7BXH0",222658,0
"H7BXF8",55032,0
"H7BXM1",26580,0
"C9JYM0",10248,0
"D6RAQ9",441027,0
"D6R923",201799,0
"D6RE17",26064,0
"D6REL4",3550,0
"D6RAW6",5884,0
"D6RID8",728340,0
"D6RID8",730394,0
"A0A0A0MR05",64223,0
"A0A0A0MT12",7919,0
"A0A0A0MTP6",3636,0
"A0A0A0MRS7",203286,0
"A3KFL1",23404,0
"E7EX23",862,0
"A0A0A0MS59",10847,0
"B0QXZ4",10766,0
"E9PKI8",6888,0
"E9PKV5",10978,0
"E9PIY5",64766,0
"E9PL84",23310,0
"E9PPY4",54865,0
"E7EPH4",780,0
"E9PMD7",5499,0
"E9PS06",27314,0
"F2Z3C1",146822,0
"F5H2V9",1663,0
"Q5QPM2",22913,0
"F5GZV8",64518,0
"B0QYW2",112885,0
"Q5T6K7",4802,0
"A2A326",7764,0
"Q5VTS2",140767,0
"F8W7Q4",26355,0
"F8VXJ2",1745,0
"F8W895",54865,0
"F8WC07",3903,0
"F8WC65",10385,0
"J3KTD7",55181,0
"F8VVK7",114785,0
"F6WZM0",1663,0
"F8VSC5",55681,0
"F8WEY3",5778,0
"J3KPI3",55196,0
"F8W808",8260,0
"G3V392",57447,0
"H0Y627",116841,0
"H0Y7V8",8476,0
"H0Y650",54919,0
"H0YBB1",127602,0
"H0Y763",7432,0
"H0Y8T8",6954,0
"H0YE65",8814,0
"H0YMP5",348110,0
"H0YAL3",4015,0
"H0YM78",55180,0
"H0YIE0",55711,0
"H3BLZ4",1769,0
"H7BZT8",80217,0
"H3BRR2",5432,0
"H3BS14",9289,0
"H7C0L9",152098,0
"H7C477",57187,0
"H7C460",11179,0
"H3BSK7",56965,0
"H7C444",7866,0
"I3L3E9",2237,0
"I3L2T6",9516,0
"J3KNV1",23036,0
"B5MCZ4",166348,0
"E5RH08",5747,0
"B7WP74",57703,0
"C9J235",285180,0
"C9J7Q5",8470,0
"C9J8R3",10385,0
"C9JNZ0",26984,0
"C9JYJ7",84102,0
"C9JWE6",23024,0
"C9JZG9",7328,0
"C9K0L6",79020,0
"B5MC21",3569,0
"E5RHW0",51669,0
"C9JTV6",2618,0
"E5RHD8",5747,0
"V9GZ09",51117,0
"C9J683",79595,0
"C9J987",1981,0
"C9J0I9",51530,0
"C9JC05",23554,0
"C9K0U2",26261,0
"C9JZA0",56987,0
"C9JL92",4664,0
"C9J1L5",2260,0
"C9JAF1",56947,0
"C9JXQ9",4710,0
"C9JLD6",8470,0
"C9JVS0",5130,0
"C9J1J1",51385,0
"C9J6S2",483,0
"C9JIU2",10713,0
"C9JIV3",54476,0
"E5RIN2",23061,0
"D6R9T2",79668,0
"D6R9D2",2823,0
"D6RHZ8",4245,0
"D6RJ99",115265,0
"D6RCE8",7096,0
"C9J9K3",3921,0
"D6RD95",2823,0
"H7BXS7",127602,0
"H7BY59",167838,0
"D6RAH3",118,0
"E5RJG2",23036,0
"A0A0A0MQV7",80144,0
"E7EPM4",140453,0
"E7EP41",84914,0
"E7EWD3",8745,0
"E7ESF5",797,0
"E9PI84",200132,0
"E9PLG0",348654,0
"E9PF95",5893,0
"E9PLC3",92346,0
"E9PMV5",146857,0
"E9PCF2",9970,0
"E9PNV4",5970,0
"E9PQF3",58490,0
"E9PPH8",23259,0
"E9PP79",7108,0
"E9PD55",1827,0
"B1AL69",55664,0
"B1AHA5",10762,0
"E9PPZ4",3995,0
"B7ZBC8",11104,0
"F5GZA6",196500,0
"F5H0T0",7637,0
"F8VRK7",6175,0
"F5GYG5",25996,0
"F6QYZ9",7918,0
"F8WCC0",64419,0
"F8VRY0",25946,0
"F8VSI4",1833,0
"F8WDJ5",11342,0
"F8WBF6",9942,0
"F6U1F2",7917,0
"F8WFD7",4174,0
"F8WCD9",25875,0
"F8VWP8",57658,0
"F8WB97",1981,0
"J3KSZ5",51181,0
"F8WD60",165918,0
"F8VPL6",64375,0
"F8WCU9",196528,0
"Q5T4K4",27173,0
"J3KRT5",374864,0
"Q5SQD6",286223,0
"Q4VXN7",2036,0
"F8WEQ2",23240,0
"F8WBV4",5446,0
"J3KRX2",201266,0
"Q5JZ08",9843,0
"F8VW89",64333,0
"G3V3J1",2009,0
"B7ZBI5",57642,0
"G3V4C1",3183,0
"H0Y987",5238,0
"H0YBA8",23303,0
"H0Y6G7",9896,0
"H0YAW5",8658,0
"H0YC52",83451,0
"H0YA77",65250,0
"H0YC04",526,0
"H0YBN4",26986,0
"H0YKI8",7127,0
"H0YM62",4205,0
"H0YNS8",10363,0
"H3BMG6",25837,0
"H3BM47",23659,0
"H3BR88",3428,0
"H3BNA7",9764,0
"H3BUF8",1201,0
"H7C0A4",3069,0
"H3BNF0",10101,0
"H7C1X3",5062,0
"H3BUJ1",81533,0
"H7C3T1",23175,0
"H7C3Z0",10058,0
"H7C0H3",79783,0
"H3BQ14",11273,0
"H7C143",9330,0
"J3QLI9",6632,0
"J3QR11",79191,0
"J3QQX7",284001,0
"J3QKK8",127281,0
"J3QL85",81565,0
"K7EJ61",57536,0
"K7EKX3",90313,0
"K7EIZ1",85451,0
"K7EQ66",56926,0
"K7EPU9",84336,0
"K7EPA5",81576,0
"K7EPK3",5585,0
"M0QZ23",84167,0
"M0R0T3",55049,0
"M0QZ82",25865,0
"M0R3C3",9524,0
"R4GNA3",57610,0
"C9JKM5",4233,0
"C9JAK3",353091,0
"C9J3F8",27072,0
"C9IZX3",152404,0
"C9JHL2",57520,0
"C9J2Q2",91647,0
"C9JK35",56894,0
"C9J2G7",7702,0
"C9JKN2",128989,0
"C9JVD2",7104,0
"C9JM11",6775,0
"C9J6U8",79828,0
"C9JX27",79065,0
"C9JW75",100526794,0
"C9JW75",93034,0
"C9JD20",124997,0
"C9J2C8",10062,0
"D6RAV4",26036,0
"D6RCC1",10144,0
"D6RCN2",79668,0
"D6RGG7",5860,0
"D6R8Z6",53343,0
"D6RCK9",1831,0
"D6RE76",54545,0
"D6RBJ8",58504,0
"H7BXS3",5305,0
"D6RAF4",9037,0
"E5RJR9",22881,0
"E7ETK3",2918,0
"A0A0A0MRK9",282974,0
"E7EQG2",1974,0
"E5RK62",6678,0
"E9PIP5",1936,0
"E9PB28",57801,0
"E9PLB0",83759,0
"E9PKH5",5970,0
"E9PPF5",975,0
"E9PQX2",6188,0
"E9PLE7",8569,0
"E9PKX7",738,0
"E9PRE8",10281,0
"E5RIC7",116447,0
"F2Z346",744,0
"E9PLR0",4925,0
"E9PN93",6764,0
"E7EUY6",8874,0
"E9PD89",8864,0
"F5H6F8",4055,0
"J3KS99",6605,0
"A9J4F5",51042,0
"J3KTE3",8883,0
"F5H848",10795,0
"J3KT50",5598,0
"B1AUU8",2060,0
"B0QYZ8",9215,0
"F5H534",4216,0
"F8VXH0",6857,0
"F8VZR0",144453,0
"F8WEE4",130617,0
"F8VZV7",121274,0
"F8W184",10106,0
"F6X344",84689,0
"B1AQ54",10136,0
"F8WF42",5444,0
"J3KRU3",11031,0
"F8W1J1",144165,0
"B7ZBD4",11159,0
"J3KPD9",4831,0
"J3KPD9",654364,0
"Q5T130",91544,0
"Q5VVR8",6934,0
"Q5W0Y9",4781,0
"Q5JUP3",83543,0
"G3V4X7",54930,0
"G3V2F4",55775,0
"G3V5S2",2100,0
"H0Y842",3134,0
"H0YCA6",64756,0
"H0Y5F5",8761,0
"H0Y9F4",780,0
"H0YEM2",64231,0
"H0YDJ0",79096,0
"H0YAH9",9521,0
"H0YJB9",51637,0
"H0YKQ0",54839,0
"H0YMH5",51234,0
"H0YMD0",302,0
"H0YHH7",79039,0
"H0YD35",126969,0
"H0YE37",675,0
"H0YFJ7",55749,0
"H0YKV7",10509,0
"H3BQ86",65009,0
"H3BQX5",6817,0
"H3BRT7",64400,0
"H3BS99",64397,0
"H3BUB4",10073,0
"H3BUZ4",197131,0
"H3BTD0",56204,0
"H3BS11",10229,0
"H0Y3Y9",5710,0
"H3BPI9",269,0
"H3BUW3",4123,0
"H7C3N3",84444,0
"H7C4P9",5158,0
"H7C1G2",22837,0
"H7C3R6",339487,0
"H3BTT1",80021,0
"H3BT17",283869,0
"H7C5J0",8618,0
"H3BU74",124152,0
"H7C4Z0",1849,0
"I3L1P4",27043,0
"I3L463",3163,0
"I3L4V5",29117,0
"I3L2B9",84690,0
"I3L1V0",26090,0
"J3QL08",60528,0
"J3QRY7",9772,0
"J3QLN9",9988,0
"K7EKY7",54929,0
"K7EP09",80347,0
"K7ESP1",7266,0
"K7EN03",10848,0
"M0R134",25789,0
"M0R1L9",2014,0
"M0R1S7",284307,0
"J3KTG6",4779,0
"X1WI31",257101,0
"B1APG2",5567,0
"F5GXA0",285362,0
"F5H5M8",64518,0
"F8WCQ2",22908,0
"F8WD25",5260,0
"F5H6N9",4210,0
"F8WAW1",26998,0
"F8WEJ1",27434,0
"F8VW18",10540,0
"Q5SX90",2665,0
"F8WDL9",51667,0
"Q5JVD5",11064,0
"Q5T0Y8",27293,0
"Q5TH07",23613,0
"Q5T9W8",3326,0
"G3V2P3",7517,0
"G3V4Y3",54916,0
"Q5T857",1326,0
"G3V4F8",7135,0
"Q5TF93",23493,0
"H0Y813",117,0
"H0Y8I3",5238,0
"H0Y9W3",64847,0
"H0YCZ4",50937,0
"H0YBS4",26260,0
"H0Y7L6",6670,0
"H0YDA5",221294,0
"H0YB85",10174,0
"H0YI89",29082,0
"H0YFV6",56339,0
"H0YJE0",317762,0
"H0Y789",7076,0
"H0YFD8",118,0
"H0YIC9",5571,0
"H0YJL5",10490,0
"H0Y4Q3",5905,0
"H0Y8I7",11073,0
"H0Y7E8",2778,0
"H0YKE9",54839,0
"H0YD83",84964,0
"H3BNE7",65009,0
"H3BQ29",56204,0
"H3BSZ5",79661,0
"H3BNW5",6692,0
"H3BQV3",84342,0
"H7C1D5",54456,0
"H7C2I6",3654,0
"H7C3A6",199990,0
"H3BVE5",124044,0
"H3BTD3",10776,0
"H7C5P9",3055,0
"H7C2F6",11127,0
"Q5T277",883,0
"H3BTS1",79650,0
"H7C1W1",7837,0
"I3L0S2",22861,0
"I3L0W9",7157,0
"I3L1V4",114826,0
"I3L1W8",23293,0
"I3L3L5",51333,0
"I3L4U6",23524,0
"I3L4X5",57478,0
"I3L3H2",9775,0
"H3BN55",5873,0
"I3L1J9",51330,0
"I3L175",246,0
"J3QQH7",10525,0
"F8WEL6",163081,0
"J3QQQ7",284273,0
"K7EP39",148268,0
"K7ENA7",8907,0
"K7EMN9",79958,0
"K7ERK1",84971,0
"K7ELU3",79157,0
"K7ELC6",93145,0
"K7EPH1",126248,0
"K7EII1",64149,0
"K7EIF0",10795,0
"K7ESA1",57711,0
"K7EQ43",59286,0
"M0QYS2",29888,0
"M0R1B4",8605,0
"M0R153",55260,0
"M0R0S4",51257,0
"M0R0J9",57655,0
"S4R3Z3",84649,0
"U3KQF4",55658,0
"U3KQG1",51207,0
"E5RFU4",1808,0
"J3KNC2",122830,0
"J3KN01",4301,0
"V9GYK4",1579,0
"V9GYU1",11180,0
"E5RH50",23367,0
"C9J0T5",29947,0
"C9J1G1",22891,0
"C9J319",65975,0
"C9J9N1",4935,0
"C9J6S7",64288,0
"C9J9B2",27303,0
"C9JMP1",676,0
"C9J477",339541,0
"C9JRX8",57128,0
"C9JWH6",401399,0
"E5RI14",25788,0
"C9J8E7",8916,0
"C9JW43",6332,0
"C9JKC2",23265,0
"E5RHI0",5295,0
"H7BXM6",155435,0
"C9J6S5",51111,0
"D6RE00",51307,0
"D6RB57",5521,0
"D6RHC6",51523,0
"D6RE75",57728,0
"D6REB8",108,0
"E5RIH6",9859,0
"E7EVK2",92170,0
"E5RIQ5",83877,0
"D6RBQ8",3516,0
"E7EWI5",389840,0
"E5RJZ1",9167,0
"E7EWP9",11005,0
"I7HFV8",2218,0
"J3QRV3",84342,0
"J3QSA0",4591,0
"K7EM75",27338,0
"K7ELZ6",535,0
"J3QLJ3",51090,0
"K7EKI4",51073,0
"M0R2X8",51129,0
"M0R1B6",5605,0
"M0R1T8",59348,0
"M0R181",6144,0
"M0R2B3",84167,0
"M0R037",6689,0
"M0R2L8",126123,0
"M0R0Z4",5582,0
"M0R2Q6",23770,0
"M0QXP0",4650,0
"M0QZF5",7376,0
"S4R3Y7",83892,0
"S4R350",29929,0
"X6R717",55760,0
"R4GND0",57823,0
"U3KQK7",1452,0
"U3KQD0",79933,0
"U3KQR5",6128,0
"X6RCW6",63941,0
"X6RGC9",7305,0
"R4GMX3",100532731,0
"U3KQ15",9710,0
"U3KQN2",8701,0
"E5RGA3",8601,0
"J3KMW2",10490,0
"E5RGX5",11075,0
"A0A0A0MS51",2934,0
"A0A0A0MRW5",222235,0
"B8ZZF0",5495,0
"E7EVI4",6867,0
"E9PAR0",51303,0
"E7EX50",22941,0
